PROJECTION,TNG_ID,REDSHIFT,SERSIC_IDX,HALFLIGHT_RAD,AXIS_RATIO,LOS_SIGMA,SPS_MASS_STAR,MASS_GAS,MASS_DM,MASS_ALL,MASS_ALL_HMR,HMRAD_STAR,SPS_LUM,MLR,SFR,SLOPE_GAS,SLOPE_STAR,SLOPE_DM,SLOPE_ALL,INTERCEPT_GAS,INTERCEPT_STAR,INTERCEPT_DM,INTERCEPT_ALL,HALFLIGHT_BRIGHTNESS,SERSIC_MASS_STAR,MASS_DM_HMR,MASS_SMBH,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,SPS_LUM_ONE_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD
2,428102,0.02,3.833094448,0.7388065303,0.5290633022,2.16508074,10.83091219,1.178650332,12.34515196,12.38852654,10.98439066,0.927183317,10.28465577,3.517680744,0.02501298115,0.1808892138,2.847605086,1.801484161,1.983192168,4.652033334,6.399798844,7.001160643,7.118221812,5.614870173,10.8411759,3.7579339,0.011864827,10.53015109,10.65282314,9.993889648,10.13618811,10.54014607,10.68244453,9.944404943,10.10428575
0,361937,0.08,6.020079178,0.5998658492,0.9560383615,2.110285541,10.82077369,1.330028975,12.58845262,12.61963429,10.82309557,0.7489288891,10.17956508,4.377323147,0,1.800710523,2.844499119,1.607706179,1.875194083,4.777330277,6.915181645,7.386330737,7.535909026,5.705782638,10.84430487,1.9626395,0.023618612,10.52781299,10.64088049,9.902066291,10.02025351,10.5432749,10.66146212,9.853795086,9.990061048
1,361937,0.08,2.343474484,0.6210930205,0.6834748169,2.12154623,10.82077369,1.330028975,12.58845262,12.61963429,10.82309557,0.7489288891,10.17956508,4.377323147,0,1.800710523,2.844499119,1.607706179,1.875194083,4.777330277,6.915181645,7.386330737,7.535909026,5.70024788,10.68429294,1.9626395,0.023618612,10.53486864,10.64967731,9.742055605,9.914198546,10.38326421,10.55540715,9.853795086,9.990061048
2,361937,0.08,3.016588983,0.6428663953,0.88735953,2.050496651,10.82077369,1.330028975,12.58845262,12.61963429,10.82309557,0.7489288891,10.17956508,4.377323147,0,1.800710523,2.844499119,1.607706179,1.875194083,4.777330277,6.915181645,7.386330737,7.535909026,5.640922626,10.72043514,1.9626395,0.023618612,10.54331099,10.65788019,9.778196975,9.9345919,10.41940558,10.57580051,9.853795086,9.990061048
0,352439,0.08,2.389605782,1.008499005,0.4269999168,2.221428128,11.13487795,1.489356372,12.75303048,12.79017138,11.38931769,1.137924298,10.55040151,3.841284261,0.712579906,1.277398267,3.064383499,1.849627038,2.04725553,5.036725108,6.213172978,6.833575278,6.952460498,5.464355295,11.17046141,9.798535,0.048678778,10.94878525,11.07043777,10.28495613,10.45585342,10.86943258,11.04032987,10.34741195,10.48712137
1,352439,0.08,11.46993624,1.036326215,0.6386692804,2.132265378,11.13487795,1.489356372,12.75303048,12.79017138,11.38931769,1.137924298,10.55040151,3.841284261,0.712579906,1.277398267,3.064383499,1.849627038,2.04725553,5.036725108,6.213172978,6.833575278,6.952460498,5.309621786,11.40192,9.798535,0.048678778,10.96179381,11.07967185,10.51641356,10.60584192,11.10089001,11.19031837,10.34741195,10.48712137
2,352439,0.08,4.332180112,0.9404228229,0.5772175995,2.320294841,11.13487795,1.489356372,12.75303048,12.79017138,11.38931769,1.137924298,10.55040151,3.841284261,0.712579906,1.277398267,3.064383499,1.849627038,2.04725553,5.036725108,6.213172978,6.833575278,6.952460498,5.578399104,11.27182149,9.798535,0.048678778,10.91140954,11.04555014,10.38631515,10.52175284,10.9707916,11.10622928,10.34741195,10.48712137
0,263679,0.07,2.386968894,1.082382202,0.8930798707,2.341824712,11.44865437,2.120454602,13.22394618,13.26698028,11.78444665,1.351348037,10.79421573,4.512722616,0.02613523416,1.152051034,3.057584447,1.695146312,1.868869581,4.430790581,5.95887115,6.69248146,6.786090656,5.619488953,11.54309803,26.686739,0.104998715,11.17055186,11.35812031,10.58763057,10.75859829,11.24206921,11.41303692,10.56208309,10.74655118
1,263679,0.07,2.65797088,1.154044334,0.6742328024,2.256638129,11.44865437,2.120454602,13.22394618,13.26698028,11.78444665,1.351348037,10.79421573,4.512722616,0.02613523416,1.152051034,3.057584447,1.695146312,1.868869581,4.430790581,5.95887115,6.69248146,6.786090656,5.480017389,11.56899768,26.686739,0.104998715,11.21906941,11.39325442,10.61352979,10.77771136,11.26796843,11.43215,10.56208309,10.74655118
2,263679,0.07,3.016543017,1.169961876,0.7241453453,2.257047105,11.44865437,2.120454602,13.22394618,13.26698028,11.78444665,1.351348037,10.79421573,4.512722616,0.02613523416,1.152051034,3.057584447,1.695146312,1.868869581,4.430790581,5.95887115,6.69248146,6.786090656,5.431259158,11.57818951,26.686739,0.104998715,11.22982693,11.40065047,10.62272131,10.77911716,11.27715995,11.4335558,10.56208309,10.74655118
0,462483,0.01,3.174255856,0.6469371968,0.6578877855,2.123800816,10.85005665,0.6542280859,12.27747759,12.30498104,10.99065622,0.8698119053,10.28191795,3.699463094,0.02933015861,0.0236910444,2.990776263,1.871638923,2.060278685,4.525110084,6.618628637,7.167341287,7.292064689,5.829513299,10.85465833,3.9530854,0.016047422,10.4591285,10.63816002,9.985489996,10.13881492,10.55362869,10.70695362,9.882475136,10.07088117
1,462483,0.01,2.175759116,0.655753692,0.8912494572,2.152608973,10.85005665,0.6542280859,12.27747759,12.30498104,10.99065622,0.8698119053,10.28191795,3.699463094,0.02933015861,0.0236910444,2.990776263,1.871638923,2.060278685,4.525110084,6.618628637,7.167341287,7.292064689,5.819096828,10.78427435,3.9530854,0.016047422,10.46506369,10.64334717,9.915107392,10.09203728,10.48324609,10.66017598,9.882475136,10.07088117
2,462483,0.01,2.008954988,0.6964729944,0.9334803237,2.079882982,10.85005665,0.6542280859,12.27747759,12.30498104,10.99065622,0.8698119053,10.28191795,3.699463094,0.02933015861,0.0236910444,2.990776263,1.871638923,2.060278685,4.525110084,6.618628637,7.167341287,7.292064689,5.768736208,10.79919966,3.9530854,0.016047422,10.49131383,10.66419253,9.930033403,10.11217496,10.4981721,10.68031366,9.882475136,10.07088117
0,393230,0.01,4.18089923,0.8156863979,0.5769522895,2.19181485,11.14228498,1.121916373,12.68503592,12.71169057,11.28881989,1.017266881,10.50000297,4.388155542,0.04824966937,-0.2803462626,3.051307979,1.733022699,1.975341686,4.235376608,6.49231933,7.026383437,7.161765779,5.747546598,11.24183734,7.247913,0.0511497,10.82145614,10.9899612,10.29852545,10.43593107,10.94080746,11.07821308,10.17010864,10.35152105
1,393230,0.01,4.166720271,0.7858275573,0.6925342155,2.258094144,11.14228498,1.121916373,12.68503592,12.71169057,11.28881989,1.017266881,10.50000297,4.388155542,0.04824966937,-0.2803462626,3.051307979,1.733022699,1.975341686,4.235376608,6.49231933,7.026383437,7.161765779,5.792465141,11.22632529,7.247913,0.0511497,10.80158675,10.97561054,10.28301339,10.42060815,10.92529541,11.06289016,10.17010864,10.35152105
2,393230,0.01,4.895374681,0.8536924148,0.7524465718,2.156986633,11.14228498,1.121916373,12.68503592,12.71169057,11.28881989,1.017266881,10.50000297,4.388155542,0.04824966937,-0.2803462626,3.051307979,1.733022699,1.975341686,4.235376608,6.49231933,7.026383437,7.161765779,5.657971919,11.26147149,7.247913,0.0511497,10.84589462,11.00824156,10.31815954,10.44698496,10.96044156,11.08926697,10.17010864,10.35152105
0,327112,0,2.951468355,1.04902055,0.5040376931,2.243440091,11.26508437,1.771892855,13.00406455,13.03963319,11.58957077,1.233621095,10.63143177,4.301823596,1.593252659,0.242184093,3.034322121,1.782885233,1.933137966,4.734223954,6.001585973,6.710791583,6.812286358,5.528616035,11.40836493,17.051504,0.059651762,11.0239701,11.18097163,10.47368282,10.63140434,11.10733542,11.26505694,10.38645384,10.56650819
1,327112,0,2.792441383,1.118740991,0.6371909753,2.302513157,11.26508437,1.771892855,13.00406455,13.03963319,11.58957077,1.233621095,10.63143177,4.301823596,1.593252659,0.242184093,3.034322121,1.782885233,1.933137966,4.734223954,6.001585973,6.710791583,6.812286358,5.376110514,11.38386197,17.051504,0.059651762,11.06632703,11.21081206,10.44917999,10.61029861,11.08283259,11.24395121,10.38645384,10.56650819
2,327112,0,4.79551373,1.162060018,0.9242981723,2.219630895,11.26508437,1.771892855,13.00406455,13.03963319,11.58957077,1.233621095,10.63143177,4.301823596,1.593252659,0.242184093,3.034322121,1.782885233,1.933137966,4.734223954,6.001585973,6.710791583,6.812286358,5.238845249,11.44610448,17.051504,0.059651762,11.09138051,11.22956131,10.51142195,10.64134553,11.14507455,11.27499813,10.38645384,10.56650819
0,364552,0.03,3.632296103,0.5852769161,0.8502815366,2.148098348,10.81648839,1.364896987,12.60089805,12.63302853,10.81941788,0.7343526072,10.17582749,4.371806186,0.002725079423,0.9265381214,2.847547402,1.564787931,1.856206371,4.66241119,6.898042688,7.347942081,7.506088426,5.737118169,10.7395241,1.9287659,0.02361955,10.51863671,10.63141245,9.797833405,9.943222285,10.4384943,10.58388319,9.846827596,9.980418501
1,364552,0.03,6.041378401,0.6055576148,0.6263875267,2.092928001,10.81648839,1.364896987,12.60089805,12.63302853,10.81941788,0.7343526072,10.17582749,4.371806186,0.002725079423,0.9265381214,2.847547402,1.564787931,1.856206371,4.66241119,6.898042688,7.347942081,7.506088426,5.697920062,10.84802726,1.9287659,0.02361955,10.52589053,10.63896936,9.906336391,10.02434797,10.54699729,10.66500887,9.846827596,9.980418501
2,364552,0.03,2.959550672,0.6239408241,0.846576072,2.061807392,10.81648839,1.364896987,12.60089805,12.63302853,10.81941788,0.7343526072,10.17582749,4.371806186,0.002725079423,0.9265381214,2.847547402,1.564787931,1.856206371,4.66241119,6.898042688,7.347942081,7.506088426,5.679301322,10.71646467,1.9287659,0.02361955,10.5333923,10.64611028,9.774774249,9.932329166,10.41543515,10.57299007,9.846827596,9.980418501
0,302236,0.06,2.260625087,0.9752727585,0.5972839633,2.328537311,11.32135324,1.815247943,13.07303181,13.10652263,11.60679005,1.177560428,10.65035589,4.688105267,0.006778211799,1.033899279,2.890235225,1.664953018,1.817978715,4.57435943,6.234342566,6.966002041,7.055392688,5.615755441,11.33061097,17.321987,0.077349536,11.0837869,11.22511293,10.3585851,10.53304018,11.02958245,11.20403753,10.41065413,10.56574704
1,302236,0.06,2.435582198,1.007138787,0.6259519608,2.274373132,11.32135324,1.815247943,13.07303181,13.10652263,11.60679005,1.177560428,10.65035589,4.688105267,0.006778211799,1.033899279,2.890235225,1.664953018,1.817978715,4.57435943,6.234342566,6.966002041,7.055392688,5.548626273,11.34242973,17.321987,0.077349536,11.09895488,11.23912263,10.37040345,10.54008756,11.04140081,11.21108491,10.41065413,10.56574704
2,302236,0.06,2.340963778,1.005136416,0.6699177804,2.299656807,11.32135324,1.815247943,13.07303181,13.10652263,11.60679005,1.177560428,10.65035589,4.688105267,0.006778211799,1.033899279,2.890235225,1.664953018,1.817978715,4.57435943,6.234342566,6.966002041,7.055392688,5.555284611,11.33698643,17.321987,0.077349536,11.09801835,11.23830859,10.36496035,10.53717193,11.03595771,11.20816928,10.41065413,10.56574704
0,452183,0.03,2.705745163,0.4321877197,0.5108210026,2.142262841,10.80173836,0.9665747793,12.2656596,12.30159393,10.80911156,0.7859375882,10.24553669,3.599164259,0.01162077766,1.041339785,3.145516879,1.707113907,2.053612714,4.600948007,6.893935377,7.24522961,7.435905215,6.271704835,10.82240046,2.1077392,0.013839941,10.21860217,10.4913195,9.965169492,10.12824164,10.52137116,10.6844433,9.774508861,10.00320137
1,452183,0.03,2.557234647,0.4607043177,0.4342016176,2.116991868,10.80173836,0.9665747793,12.2656596,12.30159393,10.80911156,0.7859375882,10.24553669,3.599164259,0.01162077766,1.041339785,3.145516879,1.707113907,2.053612714,4.600948007,6.893935377,7.24522961,7.435905215,6.249550423,10.84567647,2.1077392,0.013839941,10.24955882,10.5117285,9.988445681,10.15504804,10.54464735,10.71124971,9.774508861,10.00320137
0,375020,0,4.72225381,0.9684898047,0.5528412267,2.185826898,11.15398042,1.365129079,12.74858435,12.78138311,11.42856818,1.156950346,10.58643331,3.694427164,0.5367475152,0.3741986706,2.943043693,1.782133905,1.953116684,4.6013023,6.096750582,6.743770542,6.852223577,5.559428584,11.31019731,11.06955,0.048737023,10.91903035,11.0644237,10.44162028,10.57236861,11.00916739,11.13991572,10.3336435,10.49572121
1,375020,0,5.627321491,1.023596025,0.7935224059,2.172484995,11.15398042,1.365129079,12.74858435,12.78138311,11.42856818,1.156950346,10.58643331,3.694427164,0.5367475152,0.3741986706,2.943043693,1.782133905,1.953116684,4.6013023,6.096750582,6.743770542,6.852223577,5.420408778,11.31843154,11.06955,0.048737023,10.94891496,11.08719317,10.44985447,10.57143581,11.01740158,11.13898292,10.3336435,10.49572121
2,375020,0,3.154489099,0.9326225521,0.4724989129,2.28167396,11.15398042,1.365129079,12.74858435,12.78138311,11.42856818,1.156950346,10.58643331,3.694427164,0.5367475152,0.3741986706,2.943043693,1.782133905,1.953116684,4.6013023,6.096750582,6.743770542,6.852223577,5.627225041,11.22185293,11.06955,0.048737023,10.89950936,11.04917532,10.35327619,10.5069755,10.9208233,11.0745226,10.3336435,10.49572121
0,451285,0.03,6.93216603,0.5337186524,0.6978923345,2.046883353,10.64243783,0.777147231,12.27242835,12.29717433,10.65712131,0.6731535751,10.10662983,3.434060935,0,1.059312841,3.18622463,1.755545788,2.101857852,4.942135599,6.976233686,7.364994024,7.547311454,5.821477147,10.75227471,1.3751621,0.01628195,10.33071009,10.46813732,9.915436732,10.02676552,10.45124473,10.56257352,9.780379143,9.918764436
1,451285,0.03,7.331055287,0.5301108215,0.7016384629,2.046447244,10.64243783,0.777147231,12.27242835,12.29717433,10.65712131,0.6731535751,10.10662983,3.434060935,0,1.059312841,3.18622463,1.755545788,2.101857852,4.942135599,6.976233686,7.364994024,7.547311454,5.791468907,10.72696158,1.3751621,0.01628195,10.32882422,10.4666708,9.890123602,9.998821453,10.4259316,10.53462945,9.780379143,9.918764436
2,451285,0.03,8.880891148,0.5714867251,0.7538291298,2.004832616,10.64243783,0.777147231,12.27242835,12.29717433,10.65712131,0.6731535751,10.10662983,3.434060935,0,1.059312841,3.18622463,1.755545788,2.101857852,4.942135599,6.976233686,7.364994024,7.547311454,5.75706623,10.81623435,1.3751621,0.01628195,10.3524752,10.48215772,9.97939636,10.07945495,10.51520436,10.61526295,9.780379143,9.918764436
0,415765,0.1,11.64356029,0.6180653889,0.9214565743,2.146628592,10.71025174,0.8379258292,12.4827337,12.50078046,10.80007606,0.6588905819,10.04531717,4.623113722,0,1.36067749,3.138607888,1.817354233,2.095788325,4.804478804,7.15693736,7.69918044,7.837876566,5.508877892,10.84833564,2.2270548,0.02414841,10.47544479,10.56673733,9.882371067,9.971206113,10.54730564,10.63614069,9.764832763,9.874056923
1,415765,0.1,12.65744075,0.7343777969,0.8095728413,2.007542298,10.71025174,0.8379258292,12.4827337,12.50078046,10.80007606,0.6588905819,10.04531717,4.623113722,0,1.36067749,3.138607888,1.817354233,2.095788325,4.804478804,7.15693736,7.69918044,7.837876566,5.294716038,10.88472049,2.2270548,0.02414841,10.51263702,10.60344048,9.918755924,10.00435489,10.5836905,10.66928947,9.764832763,9.874056923
2,415765,0.1,11.00005111,0.6038355991,0.6511890634,2.112517985,10.71025174,0.8379258292,12.4827337,12.50078046,10.80007606,0.6588905819,10.04531717,4.623113722,0,1.36067749,3.138607888,1.817354233,2.095788325,4.804478804,7.15693736,7.69918044,7.837876566,5.633040022,10.9318447,2.2270548,0.02414841,10.47007693,10.56245931,9.96588013,10.05697824,10.63081471,10.72191282,9.764832763,9.874056923
0,262053,0.01,3.839115748,1.238761401,0.7253156701,2.24497187,11.34671014,2.297481175,13.30136343,13.34964396,11.71926311,1.33238793,10.73228444,4.115529309,0.3843952417,0.6419879504,2.970534211,1.63636081,1.774215069,4.571951828,5.796713979,6.575731459,6.662132625,5.267904692,11.56261783,22.788761,0.08366492,11.2191813,11.34990918,10.6471623,10.78937128,11.26158799,11.40379698,10.60339006,10.73228444
1,262053,0.01,3.236082487,1.173668016,0.7113777913,2.331150056,11.34671014,2.297481175,13.30136343,13.34964396,11.71926311,1.33238793,10.73228444,4.115529309,0.3843952417,0.6419879504,2.970534211,1.63636081,1.774215069,4.571951828,5.796713979,6.575731459,6.662132625,5.380838309,11.50973734,22.788761,0.08366492,11.18355399,11.32389098,10.59428197,10.74645443,11.20870767,11.36088013,10.60339006,10.73228444
2,262053,0.01,3.367422949,1.275315532,0.7476578198,2.224480416,11.34671014,2.297481175,13.30136343,13.34964396,11.71926311,1.33238793,10.73228444,4.115529309,0.3843952417,0.6419879504,2.970534211,1.63636081,1.774215069,4.571951828,5.796713979,6.575731459,6.662132625,5.183600702,11.5240665,22.788761,0.08366492,11.23944161,11.36511714,10.60861109,10.75842418,11.22303679,11.37284988,10.60339006,10.73228444
0,318229,0.07,2.28577587,0.9990346835,0.7889804491,2.250480645,11.27528523,1.646025524,12.92898932,12.96339022,11.50790092,1.235633386,10.69110546,3.83866111,0.09068313241,0.6309847629,2.897908502,1.739237756,1.928948429,4.384051254,6.094310121,6.701592986,6.816216821,5.640320985,11.31813652,13.026628,0.050988432,10.98373628,11.15977036,10.43292816,10.60667084,11.01710793,11.19085061,10.43212336,10.60922674
1,318229,0.07,2.709605256,0.9740498954,0.7535723825,2.266382493,11.27528523,1.646025524,12.92898932,12.96339022,11.50790092,1.235633386,10.69110546,3.83866111,0.09068313241,0.6309847629,2.897908502,1.739237756,1.928948429,4.384051254,6.094310121,6.701592986,6.816216821,5.68611985,11.34881143,13.026628,0.050988432,10.96840073,11.14690817,10.46360235,10.6265859,11.04778212,11.21076567,10.43212336,10.60922674
2,318229,0.07,3.360293594,1.113320242,0.6242380112,2.123197436,11.27528523,1.646025524,12.92898932,12.96339022,11.50790092,1.235633386,10.69110546,3.83866111,0.09068313241,0.6309847629,2.897908502,1.739237756,1.928948429,4.384051254,6.094310121,6.701592986,6.816216821,5.391171444,11.37695971,13.026628,0.050988432,11.05292974,11.21118461,10.49175023,10.64168841,11.07593,11.22586818,10.43212336,10.60922674
0,368779,0.06,12.61194147,0.6618478887,0.729867019,2.014199052,10.69086368,1.401266696,12.65632806,12.68490487,10.68432414,0.5716054148,10.04000362,4.475690655,0.004917968065,1.177707089,3.135092383,1.732987776,2.106208087,5.160441799,7.302494616,7.712853763,7.894750411,5.393389973,10.82348674,1.3544335,0.022825506,10.4791572,10.56217451,9.871596688,9.957333111,10.52245675,10.60819317,9.765014792,9.863153117
1,368779,0.06,8.197287672,0.5470893497,0.7709421888,2.11535862,10.69086368,1.401266696,12.65632806,12.68490487,10.68432414,0.5716054148,10.04000362,4.475690655,0.004917968065,1.177707089,3.135092383,1.732987776,2.106208087,5.160441799,7.302494616,7.712853763,7.894750411,5.593301574,10.70161831,1.3544335,0.022825506,10.44738543,10.52900717,9.749728265,9.853324082,10.40058833,10.50418414,9.765014792,9.863153117
2,368779,0.06,10.94858738,0.5436264936,0.9455107595,2.093232433,10.69086368,1.401266696,12.65632806,12.68490487,10.68432414,0.5716054148,10.04000362,4.475690655,0.004917968065,1.177707089,3.135092383,1.732987776,2.106208087,5.160441799,7.302494616,7.712853763,7.894750411,5.648070675,10.81137725,1.3544335,0.022825506,10.44619822,10.52791586,9.859487198,9.950774153,10.51034726,10.60163421,9.765014792,9.863153117
1,419488,0.02,5.165108048,0.8939203413,0.8742512676,2.087182405,10.87063618,0.9808307903,12.48386812,12.50982393,10.94798619,0.7545502755,10.29068205,3.801492466,0.547411561,0.7166341931,3.04967953,1.870460282,2.109863041,4.984533978,6.864849215,7.393027285,7.529572978,5.274145644,10.90709583,2.8782344,0.024250282,10.70933467,10.79280175,10.02611175,10.15211152,10.60606588,10.73206565,10.05683006,10.18126192
0,304394,0.02,7.928835139,0.7150990579,0.8225561568,2.284954641,11.26401965,2.051070582,13.11216743,13.1552607,11.30550496,0.8110004883,10.5480519,5.199573822,0,1.160897538,3.09070983,1.622314391,1.96759369,4.872655612,7.191287399,7.614470322,7.787649625,5.912001147,11.41433976,6.0016723,0.0723158,11.01086005,11.13433599,10.39734203,10.50243815,11.11330978,11.2184059,10.2440502,10.39194838
